"customer_id","monetary","frequency","basket_items_mean","basket_items_p95","aov","recency_days","category_diversity","hhi_rev","entropy_rev","returns_abs","returns_cnt","returns_net","returns_ratio","monetary_log","aov_log","frequency_log","returns_abs_log"
13738,440.93,1,240,240,440.93,395.89375,86,0.026153783178922,4.06644576876135,0,0,0,0,6.09115149849496,6.09115149849496,0.693147180559945,0
13739,292.2,2,38,52.4,146.1,17.96875,6,0.229627396497856,1.59444298827972,0,0,0,0,5.6808549700125,4.99111262760739,1.09861228866811,0
13740,1598.01,5,198.2,385,319.602,240.1375,86,0.0155364453351629,4.3090388398911,0,0,0,0,7.37713996672309,5.77020047845918,1.79175946922805,0
13741,668.43,3,72.6666666666667,75.9,222.81,71.1881944444444,34,0.0332090685707866,3.47108527986448,2.1,1,-2.1,1,6.50642660402637,5.41079747763204,1.38629436111989,1.1314021114911
13742,3131.02,12,93.6666666666667,210.35,260.918333333333,16.0715277777778,200,0.014581489522453,4.66745558970585,28.6,2,-28.6,1,8.04943344278635,5.56803275033644,2.56494935746154,3.38777436133001
13743,1306.8,7,236.571428571429,336,186.685714285714,2.11180555555556,9,0.152060719052955,1.99555723915331,1.45,1,-1.45,1,7.17610161512718,5.23476883140306,2.07944154167984,0.896088024556636
13744,1149.4,2,612.5,935.15,574.7,94.9381944444444,54,0.0252354038355748,3.81297171956408,0,0,0,0,7.04786498696678,6.35558669168176,1.09861228866811,0
13745,777.36,2,573,642.3,388.68,161.879861111111,46,0.0326424615528587,3.64283872344657,16.09,2,-16.09,1,6.65718914208995,5.96532588949829,1.09861228866811,2.8384934971275
13746,176.69,1,83,83,176.69,413.079861111111,9,0.140775936759311,2.06139087711005,0,0,0,0,5.18004045895698,5.18004045895698,0.693147180559945,0
13747,249.4,2,34,50.2,124.7,373.092361111111,4,0.650501058193232,0.72369980643935,0,0,0,0,5.52305963922594,4.8338981155962,1.09861228866811,0
13748,2268.35,9,123.111111111111,217,252.038888888889,95.1701388888889,41,0.155549326208463,2.73153816709862,0,0,0,0,7.72724872585895,5.53354318793847,2.30258509299405,0
13750,3602.18,11,124.545454545455,228,327.470909090909,53.0652777777778,51,0.302607941299335,2.22798936735563,38.58,2,-38.58,1,8.18957206786824,5.79444827720239,2.484906649788,3.67832394017442
13751,296.25,1,152,152,296.25,287.870833333333,9,0.355073496056544,1.43817724127886,0,0,0,0,5.69457353557089,5.69457353557089,0.693147180559945,0
13752,1578.73,7,143.857142857143,228.2,225.532857142857,123.981944444444,78,0.0303202552655392,3.89632204220445,0,0,0,0,7.36500922534237,5.42288999905061,2.07944154167984,0
13753,2094.57,4,362.5,499.4,523.6425,287.001388888889,64,0.0235550110578321,3.93420892386046,0,0,0,0,7.64758087172249,6.26271707825729,1.6094379124341,0
13754,447.05,3,105,128.9,149.016666666667,151.082638888889,16,0.0926216640895107,2.57021764273038,0,0,0,0,6.10490483333023,5.01074639903498,1.38629436111989,0
13755,2157.73,9,140.444444444444,345,239.747777777778,3.01666666666667,231,0.0102899639874166,4.93607039915909,6.67,1,-6.67,1,7.67727536479724,5.48374982022142,2.30258509299405,2.03731661537916
13756,8913.15,23,230.304347826087,431.4,387.528260869565,1.8375,149,0.0389023593001564,3.90123750332005,60.3,2,-60.3,1,9.09539518082734,5.96236591071302,3.17805383034795,4.11577984294217
13757,195.55,1,54,54,195.55,674.009027777778,8,0.621348593523724,0.905019184497436,0,0,0,0,5.28091685186787,5.28091685186787,0.693147180559945,0
13758,9297.58,15,326.666666666667,666.7,619.838666666667,11.06875,222,0.0177557612086794,4.78364478112042,69,4,-153.84,0.448517940717629,9.13761697931128,6.43107125215273,2.77258872223978,4.24849524204936
13759,659.41,2,143.5,254.65,329.705,32.91875,24,0.107944327748002,2.73750391451622,0,0,0,0,6.49286085426931,5.80122673931705,1.09861228866811,0
13760,1363.64,5,124.6,165.8,272.728,53.9006944444444,96,0.095523629755962,3.57933226247015,5,1,-5,1,7.2186459365708,5.61213491260444,1.79175946922805,1.79175946922805
13761,1952.17,6,179.833333333333,369.5,325.361666666667,49.9923611111111,118,0.0123678246315041,4.63699570364111,0,0,0,0,7.57720897265935,5.78800617338255,1.94591014905531,0
13762,2232.96,5,443.2,595.2,446.592,218.190972222222,25,0.0714128424316985,2.91857909934259,306.72,1,-306.72,1,7.71153107436589,6.10388210317706,1.79175946922805,5.72919027859073
13763,5135.6,3,1042.66666666667,2200.4,1711.86666666667,62.9423611111111,50,0.0243093196762694,3.80017574035167,35.45,3,-35.45,1,8.54414666097649,7.44592365913983,1.38629436111989,3.59594145845467
13764,2954.84,6,349.833333333333,492.75,492.473333333333,70.0743055555556,301,0.00487310094502733,5.5030118333353,0,0,0,0,7.99153815340425,6.20146882161483,1.94591014905531,0
13765,344.09,1,273,273,344.09,652.961111111111,17,0.0703671376154766,2.7109130720061,0,0,0,0,5.84380525257603,5.84380525257603,0.693147180559945,0
13766,190.35,1,137,137,190.35,494.975694444444,16,0.0711221976521621,2.69848305560005,0,0,0,0,5.25410421187171,5.25410421187171,0.693147180559945,0
13767,34656.13,73,201.794520547945,473.599999999999,474.741506849315,1.90972222222222,127,0.0325732382206259,3.91145494610114,424.85,23,-424.85,1,10.4532587554557,6.16487465388725,4.30406509320417,6.05408717158709
13768,875.97,2,186.5,254.45,437.985,726.089583333333,30,0.0499160795284392,3.19737511977572,117.9,6,-117.9,1,6.77647278426144,6.08446524392649,1.09861228866811,4.77828280369674
13769,5804.26,20,128.7,245.9,290.213,1.90416666666667,123,0.0568970687011837,3.88271399465163,33.79,9,-33.79,1,8.66651968210402,5.67405495818321,3.04452243772342,3.54932998916385
13770,773.42,4,117,177.3,193.355,421.944444444444,48,0.0884334621160079,3.04807167491258,0,0,0,0,6.65211436207515,5.26968638374888,1.6094379124341,0
13771,5713.22,9,346.222222222222,660,634.802222222222,63.9805555555556,188,0.0108232540187919,4.91156384426155,2.75,1,-2.75,1,8.65071308397463,6.4548875436298,2.30258509299405,1.32175583998232
13772,3026.63,8,182,244.8,378.32875,33.0465277777778,411,0.00740314292593407,5.53634199809471,19.5,1,-19.5,1,8.0155354142246,5.93840324334412,2.19722457733622,3.02042488614436
13773,301.54,2,87,136.5,150.77,396.042361111111,19,0.0659092790633251,2.82742981474455,0,0,0,0,5.71221350013405,5.02236621697195,1.09861228866811,0
13774,345,1,192,192,345,81.0722222222222,22,0.0473339634530561,3.07048554381691,0,0,0,0,5.84643877505772,5.84643877505772,0.693147180559945,0
13775,1049.66,1,455,455,1049.66,590.065972222222,63,0.029256198769982,3.77339905682685,0,0,0,0,6.95717381711186,6.95717381711186,0.693147180559945,0
13776,36,2,1,1,18,427.902083333333,1,1,0,100.12,6,-964.15,0.103842763055541,3.61091791264422,2.94443897916644,1.09861228866811,4.61630793039855
13777,43920.66,61,342.590163934426,1505,720.010819672131,0.0173611111111111,47,0.053614650579008,3.18926560886303,461.85,12,-461.85,1,10.6901628714619,6.58065414365242,4.12713438504509,6.13740302751322
13778,1099.05,4,121.75,220.4,274.7625,102.934027777778,33,0.0527221376743886,3.21539875144664,7.95,1,-7.95,1,7.00311091229889,5.61953998802188,1.6094379124341,2.19165353228676
13779,161.13,1,53,53,161.13,515.101388888889,27,0.0705510297281423,2.93659341566883,0,0,0,0,5.08839848256198,5.08839848256198,0.693147180559945,0
13780,716.02,3,148.333333333333,161.2,238.673333333333,6.95902777777778,90,0.0327104420115177,3.9565803231077,0,0,0,0,6.57510373421338,5.47927688507775,1.38629436111989,0
13781,778.83,3,100,139,259.61,250.070833333333,56,0.0218997543607586,3.90762156658032,7.95,1,-7.95,1,6.65907594721142,5.56302503693994,1.38629436111989,2.19165353228676
13782,1792.77,13,49.9230769230769,100.8,137.905384615385,12.0388888888889,190,0.0097970065644802,4.91422793991252,7.95,1,-7.95,1,7.49207482927156,4.93379301513839,2.63905732961526,2.19165353228676
13783,660.36,4,291,431.4,165.09,487.185416666667,4,0.336080506398819,1.21406775832786,0,0,0,0,6.49429832094442,5.11252981011091,1.6094379124341,0
13784,2563.19,14,133.357142857143,325.05,183.085,9.13680555555556,13,0.110975012987526,2.33491078620984,13.05,1,-13.05,1,7.84939791825919,5.21539760746166,2.70805020110221,2.64262239577975
13785,542.49,4,37.75,57.3,135.6225,428.184027777778,27,0.0435028501826726,3.22348100291386,0,0,0,0,6.29801130712797,4.91722164806762,1.6094379124341,0
13786,3358.94,6,275.333333333333,366.5,559.823333333333,366.95625,80,0.0405126967759361,3.68719550927769,33,2,-622.53,0.0530094935183847,8.11967839565495,6.32940594208259,1.94591014905531,3.52636052461616
13787,1224.17,6,166.333333333333,269.5,204.028333333333,75.0722222222222,73,0.0207019031126621,4.09883976192823,47.85,3,-48.8,0.980532786885246,7.1108348888606,5.32314818097021,1.94591014905531,3.88875437848879
13788,3.75,1,1,1,3.75,504.916666666667,1,1,0,0,0,0,0,1.55814461804655,1.55814461804655,0.693147180559945,0
13789,239.46,1,258,258,239.46,387.888194444444,18,0.0611513088111493,2.839732251369,0,0,0,0,5.48255375554676,5.48255375554676,0.693147180559945,0
13790,350.72,1,748,748,350.72,3.87638888888889,45,0.0341440660443251,3.56290756053664,0,0,0,0,5.8628354045108,5.8628354045108,0.693147180559945,0
13791,1400,2,560,686,700,127.0875,7,0.159408163265306,1.89181453640865,468.32,1,-468.32,1,7.24494154633701,6.55250788703459,1.09861228866811,6.15128483855542
13792,383.95,3,52,64,127.983333333333,65.9715277777778,23,0.0500091737687838,3.07012412857117,0,0,0,0,5.95311345572406,4.85968319704836,1.38629436111989,0
13793,96,1,52,52,96,646.184027777778,7,0.15478515625,1.9057577958989,0,0,0,0,4.57471097850338,4.57471097850338,0.693147180559945,0
13794,126.03,1,63,63,126.03,546.055555555556,9,0.117805000514715,2.16522873107088,0,0,0,0,4.84442327903537,4.84442327903537,0.693147180559945,0
13795,735.5,4,252.5,311.15,183.875,387.809027777778,24,0.0771652168528094,2.86799846499231,0,0,0,0,6.60190923590268,5.21967992103096,1.6094379124341,0
13796,289.7,1,218,218,289.7,498.961805555556,22,0.0501417973838648,3.0416588722845,0,0,0,0,5.67229180756483,5.67229180756483,0.693147180559945,0
13797,1179.45,3,191,239.9,393.15,436.136111111111,71,0.0170872434452031,4.16642150780247,11,1,-11,1,7.07365100069422,5.97673154750592,1.38629436111989,2.484906649788
13798,72846.09,110,407.772727272727,1174.6,662.237181818182,0.874305555555556,188,0.0193304537865106,4.32909489757063,2161.64,15,-2263.4,0.955041088627728,11.1961178657329,6.49713266651098,4.70953020131233,7.67908497659489
13799,2751.73,9,163,244.4,305.747777777778,116.071527777778,65,0.0349485068244865,3.74754873762738,763.75,4,-763.75,1,7.9203484255055,5.72602583915656,2.30258509299405,6.63954898303101
13800,1679.56,3,297,329.7,559.853333333333,309.015972222222,73,0.0257759244389426,3.97423367078465,0,0,0,0,7.42688235018742,6.32945943343335,1.38629436111989,0
13801,324.8,1,168,168,324.8,66.1493055555556,23,0.0465610041950787,3.09792628097848,0,0,0,0,5.78628369616794,5.78628369616794,0.693147180559945,0
13802,24977.83,19,688.263157894737,1133.6,1314.62263157895,138.122222222222,224,0.0135771513861132,4.77203942975211,767.55,5,-767.55,1,10.1257839451127,7.1820653166441,2.99573227355399,6.64450562267094
13803,1328.83,3,269,432.6,442.943333333333,255.036805555556,74,0.0175121907216496,4.19755531346407,19.8,1,-19.8,1,7.19280639349731,6.0956969266595,1.38629436111989,3.03495298670727
13804,3208.52,9,203.666666666667,402.2,356.502222222222,30.0125,150,0.00900249791977592,4.87796220021688,0,0,0,0,8.07387667223265,5.87914157812096,2.30258509299405,0
13805,814.76,2,718,795.4,407.38,51.9583333333333,10,0.146345270714616,2.07508164035635,0,0,0,0,6.70412019405597,6.01219811349489,1.09861228866811,0
13806,256.38,1,56,56,256.38,63.0881944444444,10,0.137671358957778,2.14368914870877,0,0,0,0,5.55055359206552,5.55055359206552,0.693147180559945,0
13807,532.9,3,50.6666666666667,69.1,177.633333333333,366.876388888889,24,0.0520792467392611,3.06554815232061,24.9,1,-24.9,1,6.28020855550614,5.18533528783269,1.38629436111989,3.25424296870549
13808,1724.24,5,156.4,246.4,344.848,5.02222222222222,70,0.0231664684559847,4.01936253352409,0,0,0,0,7.4531214502225,5.84599937217603,1.79175946922805,0
13809,575.3,3,69.6666666666667,126.8,191.766666666667,304.982638888889,23,0.13130191009103,2.53965563565525,0,0,0,0,6.35662835844262,5.26148047649606,1.38629436111989,0
13810,917.51,3,104,174.3,305.836666666667,28.1784722222222,32,0.0501378361893751,3.20360673337472,18,1,-599.5,0.0300250208507089,6.82275279191219,5.72631557560707,1.38629436111989,2.94443897916644
13811,609.75,3,22.6666666666667,37.1,203.25,183.163888888889,7,0.162547714038026,1.85708045791711,18,1,-222.75,0.0808080808080808,6.41468771013785,5.31934473374011,1.38629436111989,2.94443897916644
13812,539,3,111,179.4,179.666666666667,41.9743055555556,33,0.0394776659862798,3.37353069819411,0,0,0,0,6.29156913955832,5.19665371277154,1.38629436111989,0
13813,2765.47,8,161.5,238.75,345.68375,39.0916666666667,96,0.0301171061252744,4.16579987020106,79.05,4,-79.05,1,7.92532741825262,5.8484129810993,2.19722457733622,4.38265143944272
13814,2257.32,3,404.666666666667,513.8,752.44,92.0013888888889,60,0.0234083472133076,3.92283153723172,18.25,2,-18.25,1,7.72237645300332,6.62464938649524,1.38629436111989,2.95751106073379
13815,7171.22,8,588.625,1088.55,896.4025,21.9381944444444,232,0.01655965365382,4.97706458370186,122.15,2,-189.95,0.643063964201106,8.87797050910119,6.79950447936372,2.19722457733622,4.81340312456655
13816,549.72,2,134.5,173.65,274.86,23.175,25,0.0596665223505078,3.04045505023823,16.63,2,-16.63,1,6.31122651302317,5.61989349064737,1.09861228866811,2.86960199640978
13817,382.98,2,105.5,143.75,191.49,28.7923611111111,20,0.0656039636679083,2.86904951608137,0,0,0,0,5.95059046789801,5.26004420432654,1.09861228866811,0
13818,61.28,1,60,60,61.28,429.052083333333,5,0.205107191064088,1.59676308624547,0,0,0,0,4.1316403469658,4.1316403469658,0.693147180559945,0
13819,2642.35,6,384.833333333333,525,440.391666666667,301.091666666667,52,0.0311898268025733,3.66773432419023,11.25,1,-11.25,1,7.87980233111115,6.08993261432105,1.94591014905531,2.50552593699074
13820,660.65,3,95.6666666666667,146.9,220.216666666667,418.002777777778,70,0.029811701709113,3.8855682115545,20.25,2,-20.25,1,6.49473671521906,5.3991426134041,1.38629436111989,3.05635689537043
13821,1385,6,80.5,129.5,230.833333333333,144.167361111111,160,0.0111864499732826,4.75774210364526,23.7,1,-23.7,1,7.23417717974985,5.44601872269539,1.94591014905531,3.20680324363393
13822,650.18,2,305.5,480.55,325.09,5.02569444444444,90,0.0680773384546647,3.71878138029924,0,0,0,0,6.47878610168598,5.78717341688503,1.09861228866811,0
13823,3321.65,7,223.428571428571,380.3,474.521428571429,18.1027777777778,115,0.0200441969904419,4.34140487093818,37.95,1,-44.9,0.84521158129176,8.10851793629518,6.16441194631478,2.07944154167984,3.66227877231676
13824,3314.76,12,120.166666666667,242.5,276.23,32.00625,61,0.046360753370723,3.5810193479509,41.4,2,-41.4,1,8.10644213727883,5.62484748656806,2.56494935746154,3.74714836223791
13825,255.59,2,91,102.7,127.795,621.116666666667,38,0.0568488380706499,3.21363385572154,0,0,0,0,5.5474794802608,4.85822199304097,1.09861228866811,0
13826,189.5,1,82,82,189.5,176.001388888889,10,0.107606324099665,2.26612305986531,14.85,1,-14.85,1,5.24965219456676,5.24965219456676,0.693147180559945,2.76316950032329
13827,412.05,3,47,61.3,137.35,57.05,83,0.021889870526261,4.06083328424152,0,0,0,0,6.02356865100851,4.92978670623294,1.38629436111989,0
13828,213.81,1,311,311,213.81,21.8666666666667,15,0.0692955347916948,2.68683618862663,0,0,0,0,5.36975391648589,5.36975391648589,0.693147180559945,0
13829,102,1,12,12,102,420.813194444444,1,1,0,102,1,-102,1,4.63472898822964,4.63472898822964,0.693147180559945,4.63472898822964
13830,155.9,1,47,47,155.9,581.059722222222,11,0.0989793789788935,2.34797575718929,20.9,1,-20.9,1,5.05560865973899,5.05560865973899,0.693147180559945,3.08648663682246
13831,6982.78,18,141.166666666667,369.2,387.932222222222,15.88125,122,0.17149093857014,2.93673021935718,14.4,2,-14.4,1,8.85134559645055,5.96340509250501,2.94443897916644,2.73436750941958
13832,613.69,2,211,375.7,306.845,18.8847222222222,54,0.0550221111886131,3.27038175743889,11.25,1,-11.25,1,6.42111807568238,5.72959640954918,1.09861228866811,2.50552593699074
13833,701.36,2,122,125.6,350.68,159.015972222222,43,0.0345318349310396,3.58478440740907,0,0,0,0,6.55444609309113,5.86272167121526,1.09861228866811,0
13834,324.19,2,110.5,171.25,162.095,576.140972222222,15,0.089309642896362,2.57177335622339,72.3,1,-76.3,0.947575360419397,5.78440962689335,5.09433285311782,1.09861228866811,4.29456060889261
13835,1095.27,7,74.2857142857143,150.1,156.467142857143,24.8840277777778,60,0.0214478428948092,3.984861804749,50.45,1,-50.45,1,6.99966878753366,5.05921681972213,2.07944154167984,3.94061046228006
13836,620.37,2,136.5,169.35,310.185,398.971527777778,29,0.0432761406923691,3.26600514575669,17.85,1,-17.85,1,6.43192671771177,5.74038759062842,1.09861228866811,2.93651291389402
13837,271.24,2,91.5,118.05,135.62,211.069444444444,17,0.108367936939445,2.44047848532235,0,0,0,0,5.60668403019265,4.9172033493037,1.09861228866811,0
13838,1966.09,10,79.4,163.3,196.609,5.07638888888889,334,0.00569537694568445,5.45392134424558,0,0,0,0,7.58431057229912,5.28629033083526,2.39789527279837,0
13839,139.95,1,25,25,139.95,485.998611111111,7,0.157898606415474,1.90111054132539,0,0,0,0,4.94840521756012,4.94840521756012,0.693147180559945,0
13840,651.4,1,358,358,651.4,416.011111111111,40,0.0292351119418849,3.61522625291822,0,0,0,0,6.48065787074686,6.48065787074686,0.693147180559945,0
13841,85,1,100,100,85,252.069444444444,1,1,0,0,0,0,0,4.45434729625351,4.45434729625351,0.693147180559945,0
13842,5617.11,18,159.944444444444,414.05,312.061666666667,58.1243055555556,219,0.00788695136842444,5.1212467302979,24.95,1,-24.95,1,8.63375058739419,5.746400189239,2.94443897916644,3.2561716096119
13843,319.75,1,145,145,319.75,380.793055555556,18,0.0631104612245322,2.82175773847461,0,0,0,0,5.77066200349575,5.77066200349575,0.693147180559945,0
13844,361.62,1,196,196,361.62,10.9784722222222,20,0.0552694098098663,2.9470289053614,0,0,0,0,5.89335545399766,5.89335545399766,0.693147180559945,0
13845,312.98,1,182,182,312.98,64.2256944444444,9,0.171479811559256,1.98098162263868,0,0,0,0,5.74932928961217,5.74932928961217,0.693147180559945,0
13846,1307.79,4,176.25,304.55,326.9475,24.0298611111111,81,0.0136628681945139,4.34308116242256,17.45,1,-17.45,1,7.1768583252325,5.79285353459741,1.6094379124341,2.91506437048654
13847,310.72,1,96,96,310.72,719.089583333333,19,0.0559376776545568,2.91360797864526,0,0,0,0,5.74210534897536,5.74210534897536,0.693147180559945,0
13848,480.6,8,160,292,60.075,92.0361111111111,3,0.559210301868122,0.778955466797879,0,0,0,0,6.17711389399461,4.1121026171438,2.19722457733622,0
13849,3471.96,5,376.6,634.4,694.392,51.11875,192,0.00692254888981035,5.1274690206858,25.5,1,-25.5,1,8.15276253525765,6.54447571533733,1.79175946922805,3.27714473299218
13850,1595.48,1,944,944,1595.48,128.990277777778,93,0.0115507323463184,4.49360489364293,8.67,1,-8.67,1,7.37555648467267,7.37555648467267,0.693147180559945,2.2690283094652
13851,3940.46,8,270.625,690.65,492.5575,95.0513888888889,112,0.0267981232247966,4.24318718736677,89.7,1,-89.7,1,8.27930649202782,6.20163936677721,2.19722457733622,4.50755735712109
13852,187.35,1,85,85,187.35,610.197222222222,11,0.0914005824355241,2.39512189588465,16.9,1,-16.9,1,5.23830193413805,5.23830193413805,0.693147180559945,2.88480071284671
13853,1090.14,1,312,312,1090.14,56.9805555555556,23,0.0700005666652997,2.8968685610724,33.2,1,-33.2,1,6.9949783002402,6.9949783002402,0.693147180559945,3.53222564406856
13854,12198.36,39,94.1025641025641,201.3,312.778461538462,8.15555555555556,61,0.0736144661010617,3.10827976145868,95.75,6,-95.75,1,9.40913877032893,5.74868720039853,3.68887945411394,4.57213033190989
13855,1310.34,4,143.75,233,327.585,500.164583333333,64,0.0242636199303604,3.94671290911928,56.4,1,-56.4,1,7.17880479415206,5.79479555635675,1.6094379124341,4.05004430332552
13856,1110.83,11,96.0909090909091,183,100.984545454545,168.157638888889,34,0.0867491764515565,3.02020098609133,83.15,4,-83.15,1,7.0137625854257,4.62482128665318,2.484906649788,4.43260092063681
13857,999.17,6,130.333333333333,225,166.528333333333,392.997222222222,99,0.0195577827460018,4.21173519848954,3.9,1,-3.9,1,6.90792526453377,5.12115249118901,1.94591014905531,1.58923520511658
13858,216.17,1,75,75,216.17,56.8979166666667,11,0.0997846543040852,2.35006288393854,0,0,0,0,5.38068045697316,5.38068045697316,0.693147180559945,0
13859,515.86,2,83.5,124.45,257.93,325.858333333333,34,0.091574138560957,2.93724876332903,0,0,0,0,6.24777204480062,5.55655775489968,1.09861228866811,0
13860,1246.86,5,118.2,213.6,249.372,0.995138888888889,58,0.0239963750074557,3.89286563862304,5.9,1,-5.9,1,7.1291853631496,5.52294781188724,1.79175946922805,1.93152141160321
13861,273.26,2,112.5,122.85,136.63,428.979166666667,21,0.0554839210489183,2.95687325374555,21.95,1,-21.95,1,5.61407656157171,4.92456892499144,1.09861228866811,3.13331793650655
13862,2556.09,9,214.111111111111,290.4,284.01,17.8513888888889,114,0.0139865501123401,4.52063752758393,22.05,2,-22.05,1,7.84662517216884,5.65252426737239,2.30258509299405,3.13766576944266
13863,1239.55,4,138.25,207.5,309.8875,247.145833333333,59,0.0226640839153047,3.94016712897975,21.92,2,-21.92,1,7.12331010864767,5.73943111040246,1.6094379124341,3.13200989184654
13864,414,1,120,120,414,386,1,1,0,0,0,0,0,6.0282785202307,6.0282785202307,0.693147180559945,0
13865,501.56,4,51,57.4,125.39,58.0131944444444,26,0.0470461421072848,3.16313720844178,0,0,0,0,6.21971503579034,4.83937236465903,1.6094379124341,0
13866,145.67,1,57,57,145.67,73.9555555555555,7,0.1623457712075,1.87963622490199,0,0,0,0,4.98818516525866,4.98818516525866,0.693147180559945,0
13867,1015.29,3,171,285.8,338.43,30.8763888888889,51,0.0317568459065389,3.74138949003667,0,0,0,0,6.92391402048102,5.82726774017257,1.38629436111989,0
13868,724.98,2,292,446.8,362.49,6.84583333333333,32,0.125365978336695,2.82961518445921,0,0,0,0,6.58752246623597,5.89575178627879,1.09861228866811,0
13869,8107.67,10,435.8,847.65,810.767,122.997916666667,512,0.00501533375055009,5.78832618327405,0,0,0,0,9.00068913859298,6.69921335317204,2.39789527279837,0
13870,5712.08,15,229.933333333333,548.4,380.805333333333,1.97708333333333,159,0.0311947726600972,4.384007378628,22.24,3,-22.24,1,8.65051356177713,5.94491088011324,2.77258872223978,3.14587493198371
13871,7885.85,17,206,304,463.873529411765,22.0840277777778,191,0.0120445959528612,4.82240165224023,80.9,4,-80.9,1,8.97295209457887,6.14176538883451,2.89037175789616,4.40549899085902
13872,918.62,3,113,146.3,306.206666666667,526.927083333333,52,0.0232173483883618,3.86989111152464,28.25,3,-28.25,1,6.82396054123887,5.72752070242693,1.38629436111989,3.37587957367787
13873,1038.92,8,59,112.35,129.865,119.154166666667,55,0.0227473608903313,3.90584480887155,7.9,1,-7.9,1,6.94689906609976,4.87416625748439,2.19722457733622,2.18605127673809
13874,1960.4,7,123.428571428571,173.4,280.057142857143,357.770833333333,46,0.108864028473841,3.04513121582525,59.95,3,-59.95,1,7.58141378295822,5.63855800402334,2.07944154167984,4.11005385592728
13875,4537.37,14,219.428571428571,309.7,324.097857142857,53.1763888888889,168,0.0146580184389121,4.75957587505619,0,0,0,0,8.42032319573139,5.78412623590966,2.70805020110221,0
13876,122.7,1,36,36,122.7,63.1444444444444,7,0.152584905372132,1.91242059051074,0,0,0,0,4.81785927939844,4.81785927939844,0.693147180559945,0
13877,451.6,3,159.333333333333,197.8,150.533333333333,85.9173611111111,23,0.0636702206738996,2.96281288748578,3.35,2,-3.35,1,6.11500873319944,5.02080562275033,1.38629436111989,1.47017584510059
13878,2473.06,4,239.75,447.7,618.265,54.0631944444444,93,0.0176239964915638,4.2891994719399,0,0,0,0,7.81361580488147,6.42853329092632,1.6094379124341,0
13879,395.5,1,204,204,395.5,645.084027777778,25,0.0428429298636206,3.1847512870057,0,0,0,0,5.9826760410749,5.9826760410749,0.693147180559945,0
13880,4391.66,17,152.294117647059,255,258.332941176471,20.9625,149,0.0111105288395191,4.76334677070414,0,0,0,0,8.38769024512352,5.55811272333615,2.89037175789616,0
13881,40431.84,43,585.674418604651,1849.4,940.275348837209,3,198,0.0133622226467442,4.76530576520857,786.6,8,-786.6,1,10.6073976050354,6.84723570978702,3.78418963391826,6.66899034676497
13882,1172.72,5,190.6,371.2,234.544,2.06527777777778,54,0.0250480065256004,3.81816576225358,54,1,-59.85,0.902255639097744,7.0679334710904,5.46189773252275,1.79175946922805,4.00733318523247
13883,6560.02,15,238.933333333333,564.7,437.334666666667,10.0868055555556,212,0.00837934975124725,5.07974742318037,217.28,11,-217.28,1,8.78890135765604,6.08298269776422,2.77258872223978,5.38577864231803
13884,1888.48,10,79.7,169.9,188.848,6.84722222222222,111,0.0206197198910459,4.19749880266257,36.1,4,-36.1,1,7.54405693792273,5.24622375198972,2.39789527279837,3.61361696961339
13885,506.8,2,91,152.2,253.4,188.946527777778,28,0.0434743175527896,3.24348231938538,0,0,0,0,6.23008766927058,5.53890783146597,1.09861228866811,0
13886,243.56,1,126,126,243.56,71.0229166666667,16,0.0658277915739436,2.74542663528987,0,0,0,0,5.49946067758258,5.49946067758258,0.693147180559945,0
13887,349.55,1,147,147,349.55,203.852777777778,19,0.0604697504184273,2.87379765124968,0,0,0,0,5.85950334965298,5.85950334965298,0.693147180559945,0
13888,2169.05,7,129,244.9,309.864285714286,119.150694444444,124,0.0157346170285028,4.46956800411238,0,0,0,0,7.68250548774371,5.73935643659771,2.07944154167984,0
13889,1991.23,6,163.166666666667,260.5,331.871666666667,92.1923611111111,57,0.0294212206119168,3.76381143516688,135.5,2,-135.5,1,7.59700989332673,5.80775703031503,1.94591014905531,4.91632461462501
13890,2927.38,14,99.4285714285714,185,209.098571428571,0.884722222222222,102,0.0149395138199375,4.40063899273921,68.65,8,-68.65,1,7.98220464808109,5.3475768083446,2.70805020110221,4.24348270022581
13891,861.61,3,159.666666666667,246.4,287.203333333333,377.870138888889,97,0.0191680713780181,4.1870269267646,0,0,0,0,6.75996267700534,5.66366624954064,1.38629436111989,0
13892,822.09,6,242.833333333333,572.25,137.015,26.0416666666667,33,0.0572312928740844,3.17362106235103,0,0,0,0,6.71306555071272,4.92736237490243,1.94591014905531,0
13893,821.1,1,190,190,821.1,297.055555555556,21,0.170070192723666,2.41457760131987,0,0,0,0,6.71186204215809,6.71186204215809,0.693147180559945,0
13894,564.62,3,118,137.7,188.206666666667,23.1291666666667,25,0.0756223156158292,2.96357793588062,28.65,2,-28.65,1,6.33792247463611,5.24283989207875,1.38629436111989,3.38946212544373
13895,3934.62,6,343.333333333333,487.75,655.77,27.8284722222222,155,0.0123880946477472,4.77308715391113,22.95,2,-84.9,0.270318021201413,8.27782370879596,6.48733388109017,1.94591014905531,3.17596832385692
13896,388.55,1,149,149,388.55,625.163194444444,19,0.0846920522422495,2.73359185120792,0,0,0,0,5.96499222677687,5.96499222677687,0.693147180559945,0
13897,1160.72,3,273.333333333333,414.2,386.906666666667,49.9722222222222,58,0.0231216262256997,3.93953389821054,0,0,0,0,7.05765694451998,5.96076476085834,1.38629436111989,0
