customer_id,cluster_kmeans
14363.0,3
14364.0,1
14365.0,3
14366.0,0
14367.0,1
14368.0,3
14369.0,3
14370.0,3
14371.0,0
14372.0,3
14373.0,0
14374.0,3
14375.0,3
14376.0,3
14377.0,3
14378.0,3
14379.0,3
14380.0,0
14381.0,3
14382.0,4
14383.0,3
14384.0,0
14385.0,3
14386.0,3
14387.0,1
14388.0,1
14389.0,1
14390.0,1
14391.0,3
14392.0,3
14393.0,0
14394.0,3
14395.0,1
14396.0,1
14397.0,1
14398.0,3
14399.0,1
14400.0,1
14401.0,1
14402.0,0
14403.0,1
14404.0,1
14405.0,0
14406.0,3
14407.0,1
14408.0,1
14409.0,1
14410.0,1
14411.0,3
14412.0,1
14413.0,3
14414.0,1
14415.0,1
14416.0,3
14417.0,3
14418.0,1
14419.0,3
14420.0,1
14421.0,1
14422.0,1
14423.0,0
14424.0,0
14425.0,3
14426.0,1
14427.0,3
14428.0,1
14429.0,3
14430.0,3
14431.0,1
14432.0,1
14433.0,3
14434.0,3
14435.0,0
14436.0,3
14437.0,3
14438.0,3
14439.0,4
14440.0,1
14441.0,1
14442.0,1
14443.0,1
14444.0,3
14445.0,3
14446.0,1
14447.0,1
14448.0,0
14449.0,1
14450.0,3
14451.0,1
14452.0,3
14453.0,3
14454.0,3
14455.0,3
14456.0,1
14457.0,0
14458.0,3
14459.0,4
14460.0,1
14461.0,1
14462.0,1
14463.0,3
14464.0,0
14465.0,1
14466.0,1
14467.0,1
14468.0,3
14469.0,3
14470.0,3
14471.0,3
14472.0,1
14473.0,3
14474.0,1
14475.0,1
14476.0,3
14477.0,3
14478.0,3
14479.0,3
14480.0,3
14481.0,1
14482.0,1
14483.0,3
14484.0,3
14485.0,3
14486.0,0
14487.0,1
14488.0,4
14489.0,3
14490.0,3
14491.0,3
14492.0,1
14493.0,1
14494.0,3
14495.0,3
14496.0,1
14497.0,3
14498.0,1
14499.0,1
14500.0,3
14501.0,3
14502.0,1
14503.0,1
14504.0,3
14505.0,1
14506.0,1
14507.0,1
14508.0,1
14509.0,3
14510.0,3
14511.0,1
14512.0,3
14513.0,3
14514.0,1
14515.0,1
14516.0,3
14517.0,3
14518.0,3
14519.0,3
14520.0,0
14521.0,3
14522.0,3
14523.0,3
14524.0,1
14525.0,1
14526.0,3
14527.0,1
14528.0,3
14529.0,3
14530.0,1
14531.0,3
14532.0,1
14533.0,1
14534.0,1
14535.0,1
14536.0,3
14537.0,3
14538.0,3
14539.0,3
14540.0,1
14541.0,1
14542.0,0
14543.0,1
14544.0,4
14545.0,3
14546.0,1
14547.0,1
14548.0,3
14549.0,3
14550.0,3
14551.0,3
14552.0,3
14553.0,1
14554.0,1
14555.0,1
14556.0,3
14557.0,1
14558.0,3
14559.0,0
14560.0,1
14561.0,3
14562.0,1
14563.0,3
14564.0,4
14565.0,1
14566.0,3
14567.0,3
14568.0,4
14569.0,3
14570.0,3
14571.0,3
14572.0,1
14573.0,1
14574.0,3
14575.0,3
14576.0,0
14577.0,3
14578.0,3
14579.0,3
14580.0,0
14581.0,3
14582.0,3
14583.0,1
14584.0,1
14585.0,3
14586.0,3
14587.0,1
14588.0,3
14589.0,0
14590.0,1
14591.0,1
14592.0,3
14593.0,1
14594.0,3
14595.0,1
14596.0,3
14597.0,1
14598.0,3
14599.0,3
14600.0,3
14601.0,3
14602.0,3
14603.0,0
14604.0,3
14605.0,3
14606.0,1
14607.0,4
14608.0,1
14609.0,3
14610.0,0
14611.0,3
14612.0,3
14613.0,0
14614.0,3
14615.0,3
14616.0,0
14617.0,3
14618.0,1
14619.0,1
14620.0,3
14621.0,1
14622.0,3
14623.0,1
14624.0,3
14625.0,1
14626.0,1
14627.0,3
14628.0,1
14629.0,1
14630.0,3
14631.0,1
14632.0,3
14633.0,3
14634.0,1
14635.0,3
14636.0,3
14637.0,3
14638.0,3
14639.0,1
14640.0,1
14641.0,3
14642.0,0
14643.0,1
14644.0,1
14645.0,3
14646.0,4
14647.0,3
14648.0,1
14649.0,1
14650.0,0
14651.0,1
14652.0,3
14653.0,1
14654.0,3
14655.0,1
14656.0,3
14657.0,1
14658.0,3
14659.0,1
14660.0,3
14661.0,0
14662.0,1
14663.0,3
14664.0,3
14665.0,1
14666.0,3
14667.0,1
14668.0,0
14669.0,1
14670.0,3
14671.0,3
14672.0,3
14673.0,1
14674.0,3
14675.0,1
14676.0,4
14677.0,3
14678.0,3
14679.0,3
14680.0,4
14681.0,3
14682.0,3
14683.0,3
14684.0,1
14685.0,1
14686.0,3
14687.0,3
14688.0,1
14689.0,3
14690.0,3
14691.0,3
14692.0,1
14693.0,3
14694.0,3
14695.0,1
14696.0,1
14697.0,3
14698.0,1
14699.0,3
14700.0,1
14701.0,1
14702.0,1
14703.0,3
14704.0,1
14705.0,0
14706.0,3
14707.0,0
14708.0,1
14709.0,1
14710.0,1
14711.0,1
14712.0,3
14713.0,1
14714.0,3
14715.0,1
14716.0,3
14717.0,3
14718.0,3
14719.0,1
14720.0,3
14721.0,3
14722.0,3
14723.0,1
14724.0,3
14725.0,1
14726.0,3
14727.0,3
14728.0,3
14729.0,3
14730.0,1
14731.0,3
14732.0,1
14733.0,4
14734.0,3
14735.0,1
14736.0,3
14737.0,1
14738.0,1
14739.0,1
14740.0,1
14741.0,3
14742.0,3
14743.0,0
14744.0,1
14745.0,1
14746.0,3
14747.0,3
14748.0,1
14749.0,3
14750.0,3
14751.0,0
14752.0,3
14753.0,3
14754.0,1
14755.0,1
14756.0,1
14757.0,3
14758.0,1
14759.0,1
14760.0,0
14761.0,3
14762.0,3
14764.0,3
14765.0,3
14766.0,1
14767.0,3
14768.0,0
14769.0,4
14770.0,1
14771.0,3
14772.0,3
14773.0,3
14774.0,3
14775.0,1
14776.0,1
14777.0,3
14778.0,3
14779.0,3
14780.0,3
14782.0,3
14783.0,3
14784.0,3
14785.0,0
14786.0,3
14787.0,3
14788.0,3
14789.0,3
14790.0,1
14791.0,3
14792.0,0
14793.0,3
14794.0,1
14795.0,3
14796.0,1
14797.0,3
14798.0,3
14799.0,3
14800.0,1
14801.0,3
14802.0,0
14803.0,3
14804.0,3
14805.0,3
14806.0,3
14807.0,3
14808.0,1
14809.0,3
14810.0,1
14811.0,3
14812.0,3
14813.0,3
14814.0,3
14815.0,3
14816.0,0
14817.0,1
14818.0,3
14819.0,3
14820.0,3
14821.0,3
14822.0,3
14823.0,3
14824.0,1
14825.0,1
14826.0,3
14827.0,0
14828.0,1
14829.0,1
14830.0,3
14831.0,3
14832.0,0
14833.0,3
14834.0,1
14835.0,0
14836.0,0
14837.0,1
14838.0,3
14839.0,3
14840.0,3
14841.0,1
14842.0,1
14843.0,3
14844.0,1
14845.0,0
14846.0,3
14847.0,1
14848.0,3
14849.0,1
14850.0,1
14851.0,3
14852.0,1
14853.0,3
14854.0,1
14855.0,4
14856.0,3
14857.0,1
14858.0,3
14859.0,1
14860.0,3
14861.0,1
14862.0,3
14863.0,3
14865.0,0
14866.0,4
14867.0,1
14868.0,1
14869.0,1
14870.0,1
14871.0,3
14872.0,3
14873.0,3
14874.0,0
14875.0,1
14876.0,3
14877.0,3
14878.0,1
14879.0,3
14880.0,3
14881.0,3
14882.0,1
14883.0,3
14884.0,3
14885.0,1
14886.0,3
14887.0,4
14888.0,3
14889.0,3
14890.0,3
14891.0,3
14892.0,3
14893.0,1
14894.0,1
14895.0,1
14896.0,1
14897.0,1
14898.0,1
14899.0,4
14900.0,0
14901.0,1
14902.0,1
14903.0,1
14904.0,1
14905.0,1
14906.0,0
14907.0,1
14908.0,3
14909.0,1
14910.0,3
14911.0,4
14912.0,1
14913.0,1
14915.0,1
14916.0,1
14917.0,3
14918.0,1
14919.0,3
14920.0,1
14921.0,1
14922.0,3
14923.0,3
14924.0,3
14926.0,0
14927.0,3
14928.0,3
14929.0,3
14930.0,1
14931.0,3
14932.0,3
14933.0,0
14934.0,1
14935.0,4
14936.0,4
14937.0,3
14938.0,4
14940.0,3
14941.0,3
14942.0,3
14943.0,0
14944.0,1
14945.0,3
14946.0,0
14947.0,3
14948.0,1
14949.0,3
14950.0,3
14951.0,3
14952.0,1
14953.0,1
14954.0,3
14955.0,3
14956.0,3
14957.0,3
14958.0,3
14959.0,3
14960.0,3
14961.0,1
14962.0,3
14963.0,1
14964.0,3
14965.0,3
14966.0,1
14967.0,3
14968.0,3
14969.0,3
14970.0,1
14971.0,1
14972.0,3
14973.0,3
14974.0,3
14975.0,3
14976.0,3
14977.0,0
14978.0,1
14979.0,3
14980.0,3
14981.0,3
14982.0,3
14983.0,3
14984.0,3
14985.0,3
14986.0,3
14987.0,0
14988.0,1
14989.0,3
14990.0,3
14991.0,3
14992.0,3
14993.0,0
14994.0,1
14995.0,3
14996.0,3
14997.0,3
14998.0,3
14999.0,3
15000.0,3
15001.0,3
15002.0,1
15003.0,1
15004.0,4
15005.0,1
15006.0,3
15007.0,3
15008.0,3
15009.0,1
15010.0,3
15011.0,3
15012.0,3
15013.0,3
15014.0,3
15015.0,1
15016.0,3
15017.0,3
15018.0,3
15019.0,3
15020.0,3
15021.0,1
15022.0,3
15023.0,1
15024.0,1
15025.0,3
15026.0,3
15027.0,1
15028.0,3
15029.0,3
15030.0,1
15031.0,1
15032.0,4
15033.0,1
15034.0,1
15035.0,3
15036.0,3
15037.0,3
15038.0,1
15039.0,1
15040.0,0
15041.0,3
15042.0,3
15043.0,3
15044.0,1
15045.0,3
15046.0,1
15047.0,3
15048.0,3
15049.0,0
15050.0,1
15051.0,1
15052.0,3
15053.0,3
15054.0,3
15055.0,3
15056.0,3
15057.0,1
15058.0,1
15059.0,1
15060.0,3
15061.0,4
15062.0,1
15063.0,0
15064.0,3
15065.0,1
15066.0,1
15067.0,1
15068.0,1
15069.0,4
15070.0,3
15071.0,3
15072.0,3
15073.0,1
15074.0,3
15075.0,3
15076.0,1
15077.0,3
15078.0,1
15079.0,1
15080.0,3
15081.0,1
15082.0,0
15083.0,0
15084.0,3
15085.0,3
15086.0,3
15087.0,3
15088.0,1
15089.0,1
15090.0,3
15091.0,1
15092.0,3
15093.0,1
15094.0,0
15095.0,1
15096.0,3
15097.0,1
15098.0,0
15099.0,3
15100.0,0
15101.0,1
15102.0,3
15103.0,3
15104.0,1
15105.0,1
15106.0,1
15107.0,3
15108.0,3
15109.0,3
15110.0,3
15111.0,1
15112.0,3
15113.0,4
15114.0,1
15115.0,3
15116.0,3
15117.0,1
15118.0,0
15119.0,3
15120.0,3
15121.0,3
15122.0,1
15123.0,1
15124.0,3
15125.0,1
15126.0,3
15127.0,3
15128.0,1
15129.0,1
15130.0,3
15131.0,3
15132.0,3
15133.0,3
15134.0,3
15135.0,3
15136.0,1
15137.0,3
15138.0,3
15139.0,3
15140.0,1
15141.0,3
15142.0,1
15143.0,3
15144.0,1
15145.0,3
15146.0,4
15147.0,3
15148.0,3
15149.0,3
15150.0,4
15151.0,3
15152.0,1
15153.0,3
15154.0,1
15155.0,3
15156.0,3
15157.0,1
15158.0,3
15159.0,1
15160.0,3
15161.0,3
15162.0,3
15163.0,3
15164.0,1
15165.0,3
15166.0,3
15167.0,1
15168.0,0
15169.0,3
15170.0,0
15171.0,3
15172.0,1
15173.0,1
15174.0,3
15175.0,3
15176.0,3
15177.0,3
15178.0,0
15179.0,1
15180.0,3
15181.0,1
15182.0,1
15183.0,3
15184.0,3
15185.0,3
15186.0,3
15187.0,1
15188.0,3
15189.0,1
15190.0,4
15191.0,3
15192.0,1
15193.0,3
15194.0,1
15195.0,0
15196.0,3
15197.0,1
15198.0,3
15199.0,3
15200.0,3
15201.0,1
15202.0,0
15203.0,1
15204.0,3
15205.0,3
15206.0,0
15207.0,3
15208.0,3
15209.0,3
15210.0,3
15211.0,3
15212.0,3
15213.0,3
15214.0,1
15215.0,1
15216.0,3
15217.0,3
15218.0,1
15219.0,3
15220.0,1
15221.0,1
15222.0,1
15223.0,1
15224.0,3
15225.0,3
15226.0,3
15227.0,1
15228.0,4
15229.0,3
15230.0,3
15231.0,3
15232.0,3
15233.0,0
15234.0,3
15235.0,1
15236.0,3
15237.0,1
15238.0,3
15239.0,3
15240.0,1
15241.0,1
15242.0,3
15243.0,3
15244.0,3
15245.0,1
15246.0,3
15247.0,3
15248.0,1
15249.0,1
15250.0,0
15251.0,4
15252.0,1
15253.0,1
15254.0,1
15255.0,1
15256.0,3
15257.0,3
15258.0,3
15259.0,3
15260.0,1
15261.0,3
15262.0,3
15263.0,3
15264.0,3
15265.0,1
15266.0,3
15267.0,3
15268.0,3
15269.0,3
15270.0,1
15271.0,1
15272.0,1
15273.0,0
15274.0,3
15275.0,3
15276.0,1
15277.0,3
15278.0,3
15279.0,1
15280.0,3
15281.0,1
15282.0,3
15283.0,3
15284.0,0
15285.0,3
15286.0,0
15287.0,3
15288.0,1
15289.0,1
15290.0,1
15291.0,1
15292.0,3
15293.0,3
15294.0,3
15295.0,3
15296.0,4
15297.0,3
15298.0,1
15299.0,1
15300.0,3
15301.0,1
15302.0,3
15303.0,1
15304.0,0
15305.0,0
15306.0,1
15307.0,3
15308.0,3
15309.0,3
15310.0,4
15311.0,1
15312.0,1
15313.0,0
15314.0,3
15315.0,3
15316.0,0
15317.0,0
15318.0,3
15319.0,3
15320.0,3
15321.0,1
15322.0,1
15323.0,3
15324.0,3
15325.0,1
15326.0,1
15327.0,3
15328.0,3
15329.0,1
15330.0,3
15331.0,3
15332.0,4
15333.0,3
15334.0,3
15335.0,3
15336.0,3
15337.0,3
15338.0,3
15339.0,1
15340.0,3
15341.0,4
15342.0,3
15343.0,3
15344.0,3
15345.0,3
15346.0,3
15347.0,3
15348.0,3
15349.0,3
15350.0,3
15351.0,1
15352.0,3
15353.0,1
15354.0,0
15355.0,3
15356.0,1
15358.0,1
15359.0,0
15360.0,3
15361.0,3
15362.0,3
15363.0,3
15364.0,3
15365.0,1
15366.0,1
15367.0,1
15368.0,3
15369.0,1
15370.0,1
15371.0,0
15372.0,4
15373.0,1
15374.0,3
15375.0,0
15376.0,3
15377.0,3
15378.0,3
15379.0,1
15380.0,1
15381.0,3
15382.0,4
15384.0,1
15385.0,3
15386.0,3
15387.0,3
15388.0,3
15389.0,0
15390.0,3
15391.0,3
15392.0,1
15393.0,3
15394.0,1
15395.0,3
15396.0,3
15397.0,3
15398.0,1
15399.0,3
15400.0,3
15401.0,3
15402.0,1
15403.0,3
15404.0,3
15405.0,3
15406.0,1
15407.0,3
15408.0,3
15409.0,3
15410.0,1
15411.0,1
15412.0,3
15413.0,4
15414.0,3
15415.0,3
15416.0,1
15417.0,3
15418.0,3
15419.0,3
15420.0,3
15421.0,1
15422.0,3
15423.0,3
15424.0,3
15425.0,3
15426.0,1
15427.0,1
15428.0,3
15429.0,3
15430.0,3
15431.0,0
15432.0,3
15433.0,3
15434.0,1
15435.0,3
15436.0,1
15437.0,3
15438.0,3
15439.0,3
15440.0,3
15441.0,3
15442.0,0
15443.0,1
15444.0,1
15445.0,3
15446.0,3
15447.0,3
15448.0,3
15449.0,3
15450.0,3
15451.0,3
15452.0,1
15453.0,1
15454.0,3
15455.0,0
15456.0,1
15457.0,3
15458.0,3
15459.0,0
15460.0,3
15461.0,0
15462.0,3
15463.0,3
15464.0,3
15465.0,1
15466.0,1
15467.0,3
15468.0,1
15469.0,3
15470.0,0
15471.0,3
15472.0,3
15473.0,1
15474.0,3
15475.0,3
15476.0,1
15477.0,0
15478.0,1
15479.0,3
15480.0,1
15481.0,4
15482.0,1
15483.0,3
15484.0,4
15485.0,1
15486.0,0
15487.0,3
15488.0,3
15489.0,1
15490.0,3
15491.0,1
15492.0,3
15493.0,1
15494.0,4
15495.0,3
15496.0,3
15497.0,1
15498.0,1
15499.0,3
15500.0,3
15501.0,3
15502.0,4
15503.0,3
15504.0,3
15505.0,1
15506.0,1
15507.0,3
15508.0,3
15509.0,3
15510.0,0
15511.0,3
15512.0,3
15513.0,1
15514.0,1
15515.0,3
15516.0,3
15517.0,3
15518.0,1
15519.0,3
15520.0,3
15521.0,1
15522.0,3
15523.0,4
15524.0,3
15525.0,1
15526.0,0
15527.0,1
15528.0,3
15529.0,1
15530.0,1
15531.0,4
15532.0,1
15533.0,1
15534.0,3
15535.0,1
15536.0,3
15537.0,3
15538.0,3
15539.0,3
15540.0,3
15541.0,3
15542.0,1
15543.0,3
15544.0,1
15545.0,3
15546.0,3
15547.0,1
15548.0,3
15549.0,1
15550.0,1
15551.0,1
15552.0,3
15553.0,3
15554.0,3
15555.0,1
15556.0,3
15557.0,3
15558.0,3
15559.0,3
15560.0,3
15561.0,1
15562.0,3
15563.0,1
15564.0,0
15565.0,3
15566.0,3
15567.0,3
15568.0,3
15569.0,1
15570.0,1
15571.0,1
15572.0,1
15573.0,1
15574.0,1
15575.0,0
15576.0,3
15577.0,3
15578.0,3
15579.0,1
15580.0,1
15581.0,1
15582.0,3
15583.0,3
15584.0,1
15585.0,3
15586.0,3
15587.0,0
15588.0,3
15589.0,3
15590.0,1
15591.0,0
15592.0,3
15593.0,3
15594.0,1
15595.0,0
15596.0,1
15597.0,3
15598.0,3
15599.0,1
15600.0,3
15601.0,1
15602.0,1
15603.0,0
15604.0,3
15605.0,1
15606.0,1
15607.0,1
15608.0,1
15609.0,3
15610.0,3
15611.0,1
15612.0,0
15613.0,3
15614.0,1
15615.0,1
15616.0,3
15617.0,3
15618.0,3
15619.0,3
15620.0,1
15621.0,3
15622.0,1
15623.0,1
15624.0,3
15625.0,1
15626.0,1
15627.0,3
15628.0,1
15629.0,3
15630.0,1
15631.0,3
15632.0,1
15633.0,1
15634.0,3
15635.0,0
15636.0,3
15637.0,3
15638.0,1
15639.0,1
15640.0,1
15641.0,1
15642.0,3
15643.0,3
15644.0,3
15645.0,3
15646.0,1
15647.0,3
15648.0,3
15649.0,0
15650.0,3
15651.0,3
15652.0,1
15653.0,0
15654.0,3
15655.0,3
15656.0,3
15657.0,0
15658.0,1
15659.0,3
15660.0,1
15661.0,3
15662.0,3
15663.0,3
15664.0,1
15665.0,4
15666.0,3
15667.0,3
15668.0,0
15669.0,3
15670.0,3
15671.0,1
15672.0,0
15673.0,1
15674.0,1
15675.0,3
15676.0,4
15677.0,3
15678.0,1
15679.0,3
15680.0,1
15681.0,1
15682.0,3
15683.0,3
15684.0,3
15685.0,3
15686.0,0
15687.0,1
15688.0,3
15689.0,3
15690.0,3
15691.0,3
15692.0,3
15693.0,0
15694.0,1
15695.0,3
15696.0,1
15697.0,3
15698.0,0
15699.0,3
15700.0,3
15701.0,1
15702.0,3
15703.0,3
15704.0,1
15705.0,3
15706.0,1
15707.0,3
15708.0,1
15709.0,3
15710.0,4
15711.0,3
15712.0,1
15713.0,3
15714.0,3
15715.0,3
15716.0,1
15717.0,3
15718.0,3
15719.0,1
15720.0,3
15721.0,3
15722.0,1
15723.0,3
15724.0,3
15725.0,3
15726.0,3
15727.0,1
15728.0,3
15729.0,3
15730.0,1
15731.0,3
15732.0,1
15733.0,3
15734.0,3
15735.0,3
15736.0,4
15737.0,1
15738.0,1
15739.0,3
15740.0,3
15741.0,3
15742.0,3
15743.0,3
15744.0,0
15745.0,1
15746.0,3
15747.0,1
15748.0,3
15749.0,4
15750.0,1
15751.0,1
15752.0,1
15753.0,0
15754.0,1
15755.0,1
15756.0,3
15757.0,1
15758.0,3
15759.0,0
15760.0,0
15761.0,3
15762.0,3
15763.0,1
15764.0,1
15765.0,3
15766.0,3
15768.0,1
15769.0,4
15770.0,3
15771.0,3
15772.0,3
15773.0,3
15774.0,1
15775.0,3
15776.0,3
15777.0,3
15778.0,3
15779.0,3
15780.0,3
15781.0,3
15782.0,4
15783.0,3
15784.0,3
15785.0,1
15786.0,4
15787.0,3
15788.0,3
15789.0,1
15790.0,3
15791.0,1
15792.0,3
15793.0,1
15794.0,3
15795.0,1
15796.0,1
15797.0,3
15798.0,3
15799.0,1
15800.0,1
15801.0,1
15802.0,0
15803.0,1
15804.0,1
15805.0,1
15806.0,3
15807.0,1
15808.0,1
15809.0,1
15810.0,1
15811.0,1
15812.0,1
15813.0,3
15814.0,1
15815.0,3
15816.0,3
15817.0,4
15818.0,3
15819.0,1
15820.0,3
15821.0,3
15822.0,1
15823.0,4
15824.0,3
15825.0,3
15826.0,1
15827.0,1
15828.0,3
15829.0,3
15830.0,3
15831.0,1
15832.0,3
15833.0,0
15834.0,1
15835.0,3
15836.0,3
15837.0,3
15838.0,4
15839.0,1
15840.0,3
15841.0,1
15842.0,3
15843.0,3
15844.0,3
15845.0,1
15846.0,3
15847.0,3
15848.0,3
15850.0,1
15851.0,0
15852.0,3
15853.0,3
15854.0,1
15855.0,3
15856.0,1
15857.0,3
15858.0,1
15859.0,3
15860.0,1
15861.0,1
15862.0,1
15863.0,3
15864.0,1
15865.0,1
15866.0,3
15867.0,1
15868.0,0
15869.0,3
15870.0,3
15871.0,0
15872.0,3
15873.0,0
15874.0,1
15875.0,3
15876.0,3
15877.0,3
15878.0,3
15879.0,3
15880.0,1
15881.0,3
15882.0,1
15883.0,3
15884.0,0
15885.0,1
15886.0,3
15887.0,3
15888.0,3
15889.0,1
15890.0,3
15891.0,3
15892.0,3
15893.0,0
15894.0,3
15895.0,0
15897.0,3
15898.0,1
15899.0,0
15900.0,1
15901.0,1
15902.0,3
15903.0,1
15904.0,3
15905.0,3
15906.0,1
15907.0,1
15908.0,3
15909.0,3
15910.0,1
15911.0,1
15912.0,3
15913.0,0
15914.0,0
15915.0,3
15916.0,1
15917.0,3
15918.0,3
15919.0,3
15920.0,3
15921.0,3
15922.0,3
15923.0,3
15924.0,3
15925.0,3
15926.0,3
15927.0,3
15928.0,3
15929.0,0
15930.0,3
15931.0,3
15932.0,1
15933.0,3
15934.0,4
15935.0,3
15936.0,3
15937.0,3
15938.0,3
15939.0,1
15940.0,0
15941.0,3
15942.0,3
15943.0,3
15944.0,3
15945.0,3
15946.0,3
15947.0,4
15948.0,1
15949.0,3
15950.0,1
15951.0,1
15952.0,3
15953.0,1
15954.0,3
15955.0,1
15956.0,3
15957.0,3
15958.0,3
15959.0,3
15960.0,3
15961.0,3
15962.0,3
15963.0,3
15964.0,3
15965.0,1
15966.0,3
15967.0,1
15968.0,3
15969.0,1
15970.0,3
15971.0,1
15972.0,3
15973.0,3
15974.0,1
15975.0,3
15976.0,1
15977.0,3
15978.0,4
15979.0,3
15980.0,4
15981.0,1
15982.0,3
15983.0,1
15984.0,1
15985.0,1
15986.0,3
15987.0,3
15988.0,3
15989.0,3
15990.0,1
15991.0,3
15992.0,3
15993.0,1
15994.0,3
15995.0,3
15996.0,1
15998.0,1
15999.0,0
16000.0,4
16001.0,3
16002.0,3
16003.0,1
16004.0,3
16005.0,1
16006.0,3
16007.0,1
16008.0,1
16009.0,3
16010.0,1
16011.0,1
16012.0,1
16013.0,1
16014.0,1
16015.0,1
16016.0,1
16017.0,1
16018.0,3
16019.0,1
16020.0,3
16021.0,3
16022.0,3
16023.0,3
16024.0,3
16025.0,3
16026.0,3
16027.0,1
16028.0,0
16029.0,1
16030.0,3
16031.0,3
16032.0,3
16033.0,1
16034.0,3
16035.0,3
16036.0,1
16037.0,3
16038.0,3
16039.0,3
16040.0,1
16041.0,3
16042.0,1
16043.0,3
16044.0,3
16045.0,1
16046.0,3
16047.0,0
16048.0,3
16049.0,1
16050.0,3
16051.0,3
16052.0,3
16053.0,1
16054.0,1
16055.0,3
16056.0,3
16057.0,1
16058.0,0
16059.0,1
16060.0,3
16061.0,0
16062.0,1
16063.0,3
16064.0,3
16065.0,1
16066.0,3
16067.0,4
16068.0,3
16069.0,3
16070.0,3
16071.0,3
16072.0,4
16073.0,0
16074.0,3
16075.0,3
16076.0,1
16077.0,4
16078.0,3
16079.0,3
16080.0,3
16081.0,1
16082.0,3
16083.0,1
16084.0,3
16085.0,1
16086.0,1
16087.0,0
16088.0,0
16089.0,3
16090.0,3
16091.0,3
16092.0,1
16093.0,0
16094.0,1
16095.0,3
16096.0,3
16097.0,3
16098.0,1
16099.0,1
16100.0,3
16101.0,1
16102.0,3
16103.0,1
16104.0,1
16105.0,1
16106.0,3
16107.0,3
16108.0,1
16109.0,3
16110.0,1
16111.0,3
16112.0,3
16113.0,3
16114.0,3
16115.0,1
16116.0,3
16117.0,3
16118.0,4
16119.0,3
16120.0,1
16121.0,1
16122.0,3
16123.0,3
16124.0,1
16125.0,1
16126.0,4
16127.0,3
16128.0,1
16129.0,3
16130.0,3
16131.0,1
16132.0,3
16133.0,1
16134.0,1
16135.0,3
16136.0,3
16137.0,3
16138.0,3
16139.0,3
16140.0,1
16141.0,3
16142.0,3
16143.0,1
16144.0,0
16145.0,1
16146.0,3
16147.0,1
16148.0,3
16149.0,3
16150.0,1
16152.0,4
16153.0,1
16155.0,3
16156.0,1
16157.0,3
16158.0,3
16159.0,3
16160.0,1
16161.0,1
16162.0,0
16163.0,1
16164.0,3
16165.0,0
16166.0,3
16167.0,1
16168.0,1
16169.0,1
16170.0,1
16171.0,0
16172.0,1
16173.0,1
16174.0,3
16175.0,3
16176.0,1
16177.0,1
16178.0,3
16179.0,3
16180.0,4
16181.0,3
16182.0,1
16183.0,3
16184.0,3
16185.0,3
16186.0,1
16187.0,1
16188.0,1
16189.0,3
16190.0,1
16191.0,1
16192.0,3
16193.0,3
16194.0,3
16195.0,3
16196.0,0
16197.0,3
16198.0,3
16199.0,0
16200.0,1
16201.0,1
16202.0,1
16203.0,3
16204.0,3
16205.0,1
16206.0,1
16207.0,3
16208.0,1
16209.0,3
16210.0,1
16211.0,3
16212.0,1
16213.0,3
16214.0,1
16215.0,3
16216.0,3
16217.0,3
16218.0,1
16219.0,0
16221.0,1
16222.0,3
16223.0,3
16224.0,1
16225.0,1
16226.0,3
16227.0,3
16228.0,3
16229.0,1
16230.0,3
16231.0,3
16232.0,1
16233.0,1
16234.0,3
16235.0,1
16236.0,3
16237.0,3
16238.0,0
16239.0,1
16240.0,4
16241.0,1
16242.0,1
16243.0,3
16244.0,4
16245.0,1
16246.0,3
16247.0,3
16248.0,3
16249.0,1
16250.0,3
16251.0,3
16252.0,3
16253.0,4
16254.0,3
16255.0,1
16256.0,1
16257.0,0
16258.0,1
16259.0,3
16260.0,3
16261.0,3
16262.0,3
16263.0,3
16264.0,3
16265.0,1
16266.0,3
16267.0,3
16268.0,3
16269.0,3
16270.0,4
16271.0,1
16272.0,3
16273.0,3
16274.0,3
16275.0,1
16276.0,3
16277.0,3
16278.0,1
16279.0,1
16280.0,3
16281.0,4
16282.0,3
16283.0,1
16284.0,3
16285.0,3
16286.0,3
16287.0,3
16288.0,3
16289.0,3
16290.0,3
16291.0,0
16292.0,1
16293.0,1
16294.0,3
16295.0,3
16296.0,3
16297.0,3
16298.0,3
16299.0,3
16300.0,3
16301.0,3
16302.0,3
16303.0,4
16304.0,3
16305.0,3
16306.0,1
16307.0,3
16308.0,0
16309.0,3
16310.0,3
16311.0,3
16312.0,3
16313.0,3
16314.0,3
16315.0,3
16316.0,1
16317.0,1
16318.0,3
16319.0,3
16320.0,4
16321.0,3
16322.0,3
16323.0,0
16324.0,3
16325.0,1
16326.0,1
16327.0,1
16328.0,3
16329.0,3
16330.0,3
16331.0,3
16332.0,1
16333.0,1
16334.0,3
16335.0,1
16336.0,1
16337.0,3
16338.0,3
16339.0,3
16340.0,1
16341.0,1
16342.0,3
16343.0,3
16344.0,3
16345.0,3
16346.0,3
16347.0,1
16348.0,1
16349.0,0
16350.0,1
16351.0,1
16352.0,3
16353.0,1
16354.0,3
16355.0,3
16356.0,3
16357.0,3
16358.0,1
16359.0,1
16360.0,1
16361.0,3
16362.0,1
16363.0,3
16364.0,3
16365.0,1
16366.0,1
16367.0,1
16368.0,3
16369.0,1
16370.0,1
16371.0,3
16372.0,1
16373.0,3
16374.0,1
16375.0,3
